,app,review,rating,tokenized_review,replaced_review
1179,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,가볍게 따라하면서 시작했다가 서서히 바뀌는 몸을 보면서 더 빠져드는거 같아요. 동작의 영어이름이 적혔으면 좋겠어요.,5,시작 동작 영어 이름,시작 동작 영어 이름
1180,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,아주좋음,5,,
1181,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,쓰기 편하네요 추천!,5,추천,추천
1182,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동하는게한번씩갈아바요몸무개하고살많이빠짐,5,운동 아바요 무개,운동 아바요 무개
1183,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,몸무게 가  빠져서   좋아요,5,몸무게,몸무게
1184,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,매일운동에꼭필요한앱좋아,5,운동 필요,운동 필요
1185,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,영상보면서 박자맞춰 하니까 좋네요,5,영상 박자,영상 박자
1186,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동해서 몸만들고싶다 그럴 땐 이앱이 최고!!!!,5,운동 최고,운동 최고
1187,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1188,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1189,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,폰 바꾸고 ~다시 설치했어요 오늘부터 꾸준히 해서 멋진 몸매 만들거예요~모두 홧팅!!!,5,설치 몸매,설치 몸매
1190,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동앱 이것저것 깔아봤지만 남는건 이 앱뿐이네요,5,운동,운동
1191,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말 너무좋습니다,5,,
1193,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이제 운동을 시작하는데 따라하기가 좋습니다,4,운동 시작,운동 시작
1194,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,숨이 차요...앞가슴에 살이 빠져요.,5,앞가슴,앞가슴
1195,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,Very Good !!,5,,
1196,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,생각보다 좋네요!!,5,,
1197,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동잘되요,5,운동,운동
1198,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말좋아요!!,5,,
1199,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말 좋은 앱!! 만족,5,만족,만족
1200,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋네여^^운동에 도움 됩니다,5,운동 도움,운동 도움
1201,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,시간가는줄모르고따라했네요 좋아요ㅋㅋ근데첨이라그런지따라하기벅차네요ㅎㅎ금방살빠질것같아요,5,,
1202,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,꾸준히 따라하고 있습니다,5,,
1203,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"영어로라도 움직일때마다 ""one two one two""라고 말하는기능설정 넣어주면 박자맞출때 폰계속안쳐다봐도 되어서 더 좋을것같아요~!",4,영어 설정 박자,영어 설정 박자
1204,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동방법알려줘서  집에서간단하게할수있어서좋습니다^^,4,운동 방법,운동 방법
1205,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,시간되면 소리도울리고하니 좋군,5,소리,소리
1206,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,Good,5,,
1207,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,일일째하고  일어나면  온몸이 쑤셔요,5,온몸,온몸
1208,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거 하니까 힘이 불숙,5,불숙,불숙
1209,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,걍 따라하면  되네,4,,
1210,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,트레이너 맘에 들어요♡ 레슨비도 안받고^^,5,트레이너 레슨,트레이너 레슨
1211,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,괜히 운동하고싶은...,5,운동,운동
1212,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,해ㅐㅇ,5,,
1213,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,꼭 트레이너랑 같이하는 기분이들어요~♡,5,트레이너 기분,트레이너 기분
1214,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,전 솔로라서 외롭네요,5,솔로,솔로
1215,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,짧게 확실하게 운동 할수있는거 같아요,5,운동,운동
1216,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,오늘 처음해보는데 좋아요~ 꾸준히만하면 효과가 금방 있을듯해요ᆢ,4,,
1217,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,근육양이 적어 운동하려고 찾았는데 넘 좋아요,5,근육 운동,근육 운동
1218,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,ㅋㅋ,5,,
1219,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"시간날때마다짧게할수있어서좋구, 살이많이빠지는부위도정확하게알려줘서좋아요!",5,정확,정확
1220,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,짧게도할수있고길게도할수있고적당하게할수있어서조아요,5,조아,조아
1221,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무 최고 감기걸려도운동 은 해야죠!,5,최고 감기 운동,최고 감기 운동
1222,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,일단 받아요,4,,
1223,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,어머님께 운동 되어 좋아요 ㅎㅎㅎ~,4,어머님께 운동,어머님께 운동
1224,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말 좋네요,5,,
1225,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,땀나요,5,,
1227,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,전신 20분했더니 땀 숨 정신까지 날리나네요ㅋㅋㅋ,5,정신,정신
1228,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,혼자 따라하기 너무 좋으네요 조금 더 해보고 유료 결제 할듯하네요~ 근데 3초는 조금 짧네요,4,유료 결제,유료 결제
1229,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,맘에정말든다,5,,
1230,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,꾸준히 따라가면 몸짱 완성,5,몸짱 완성,몸짱 완성
1231,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동만꾸준이 하면 몸짱될듯 바로 정식판 구매 해야할듯,5,운동 몸짱 구매,운동 몸짱 구매
1232,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,부위별로 세트로 제시하여  베리굿,5,세트 제시,세트 제시
1233,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,처음 하는데 엄청 힘들어요..ㅎㅎ 점점 강도조절하면서 운동하면 좋을 것 같아요~~,5,강도 조절 운동,강도 조절 운동
1234,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,But it is work.,4,,
1235,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동할때 좋아요,4,운동,운동
1236,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,땀이줄줄~계속 운동을 같이해주니 좋아요~^^,5,운동,운동
1237,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,초보코스인데도 죽을거 같네요...효과 톡톡히 보겠습니다 ㅎㅎ,5,초보 코스,초보 코스
1238,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,속도가 빨라서 따라하기 어렵고 자세 취하기도 힘들어요 자세한 설명이 있으면 좋겠어요,5,속도 자세 설명,속도 자세 설명
1239,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동짱입니다  강추합니다^^,5,운동 강추,운동 강추
1240,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,조금만해도 땀이나요!! 짱~♥,5,,
1241,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,"얼마안했는데, 좋네요., 확실히 복근잡아주고 잘되는듯..계속해보겠슴돠..업뎃 잘해주셔서 더욱 좋은 어플되게 해주세요",5,복근,복근
1242,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,힘드네요..열심히 해봐야죠ㅎㅎ,4,,
1243,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,입술이 바짝말라서..죽을꺼 같음..초보모드에선 쉬는시간이 좀더 있었음함..이러다 적응이 되면 좋겠지만....,4,입술 초보 모드 적응,입술 초보 모드 적응
1245,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동이좋고살빠지는기분도들구이운동하면할수록기분이좋아요,5,운동 기분 운동 기분,운동 기분 운동 기분
1246,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,짱,5,,
1247,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동도많이돼고 살도빠지는것같네요^^,5,운동,운동
1248,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동이잘댄다,5,운동,운동
1249,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,한 번 따라했는데도 땀이 주르륵 흐르고!!!정말 좋습니다~추천!!.,5,추천,추천
1250,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굳,5,,
1251,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,ㅋㅋ,5,,
1252,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,쿠..쿨럭 너무힘드네요 멈춰가면서 끝까지 하기는 했는데 내일 일어날수 있을지 참 걱정이네요,5,걱정,걱정
1253,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,넘 좋아요. 간편하고 ~~^^,5,,
1254,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,굿,5,,
1255,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋습니다,5,,
1256,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,개인운동하기에 좋아요 영상으로나오니 좋고 쉬지않고연속할수 있게 동기부여되네요ㅋㅋ,5,개인 운동 영상 연속 동기 부여,개인 운동 영상 연속 동기 부여
1257,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,웅,4,,
1259,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,효과짱지금34키로빠짐,3,,
1260,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,힘든데 안따라할수가 없어,5,,
1261,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,절로 따라하게 됨 그리고 시간셋트를 정할수있어서 스트레스덜받음,5,스트레스,스트레스
1262,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,돈 안들이고 다이어트 하기 참좋심니다!!!,5,안들 다이어트,안들 다이어트
1263,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,Good!!!,5,,
1264,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,집에서 운동하기도 편하고 전신부위 다있구요,5,운동,운동
1265,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아오,5,,
1266,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,음악이 없어서 좀 허전하긴해도 간단히 운동하기 좋아요,5,음악 운동,음악 운동
1267,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,살이     쏙쏙    빠져드는   거    같아요,4,,
1268,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,오늘이 삼일짼데 벌써 효과있음 열심히 꾸준히만 하면 한달후엔 보정속옷 입은것같은  효과보겠음 잘 만든것같아요 초보가 하기엔 첨엔 힘든데 은근 오기생김 ㅋㅋ 복근코스할때  배 터지는줄ᆢ,5,보정 속옷 초보 복근 코스,보정 속옷 초보 복근 코스
1269,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,뱃살을 빼려고 따라하는데 완전 쏙 들어감,5,뱃살,뱃살
1270,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,혼자서 집에서 하기에 최고네요!,5,최고,최고
1271,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,계속 보면서 따라하게 돠네요 조잡하지 않고 간결해서 더 좋네오,5,,
1272,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거루 매주2회정도 하고있는데 너무 잘따라하고있습니다. 좋아요!,5,,
1273,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,복근운동에짱입니다,5,복근 운동,복근 운동
1274,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,정말 좋아요,5,,
1275,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,1삭2조인거같아요왜냐면 운동을하면 살이빠지고 힘들어서 땀이나요.                 땀도 살을빼는데 도움이돼고 1석2조인듯,5,운동 도움,운동 도움
1276,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동 어떻게 해야 할지 몰랐는데 정말 도움이 많이 됩니다,5,운동 도움,운동 도움
